TestSetFileName,Success,Managed,Fails,Skipped,Dependencies,Crashes,UnsupportedTypes,UnsupportedErrorCodes,Sum,Processed,Matches
prod/VersionDecl.xml,8,0,4,0,1,26,0,11,50,50,OK
prod/WhereClause.xml,16,26,3,0,0,27,8,4,84,84,OK
prod/WindowClause.xml,5,0,9,0,3,91,5,13,126,126,OK
misc/CombinedErrorCodes.xml,44,2,35,0,16,15,18,129,259,259,OK
misc/AnnexE.xml,0,1,0,0,0,0,7,0,8,8,OK
misc/AppendixA4.xml,9,0,0,0,0,0,0,0,9,9,OK
misc/ErrorsAndOptimization.xml,4,0,0,0,0,1,2,0,7,7,OK
misc/HigherOrderFunctions.xml,10,8,18,0,3,62,21,7,129,129,OK
misc/JsonTestSuite.xml,0,0,0,0,0,95,0,223,318,318,OK
misc/StaticContext.xml,0,0,1,0,0,0,0,0,1,1,OK
misc/Surrogates.xml,14,0,16,0,0,2,0,0,32,32,OK
misc/UCACollation.xml,0,0,0,0,16,0,0,73,89,89,OK
misc/XMLEdition.xml,2,4,6,0,0,6,0,1,19,19,OK
ser/method-adaptive.xml,0,0,0,0,0,48,36,0,84,84,OK
ser/method-html.xml,4,0,1,0,40,19,0,0,64,64,OK
ser/method-json.xml,0,0,0,0,74,0,0,0,74,74,OK
ser/method-text.xml,0,0,0,0,20,0,0,0,20,20,OK
ser/method-xhtml.xml,0,0,0,0,49,0,0,0,49,49,OK
ser/method-xml.xml,0,0,6,0,29,10,0,2,47,47,OK
app/CatalogCheck.xml,0,0,0,0,1,12,1,0,14,14,OK
app/Demos.xml,0,0,0,0,1,3,1,0,5,5,OK
app/Duplicates.xml,2,0,0,0,0,11,1,0,14,14,OK
app/FunctxFn.xml,47,241,4,0,0,180,29,1,502,502,OK
app/FunctxFunctx.xml,0,128,1,0,1,105,392,0,627,627,OK
app/UseCaseCompoundValues.xml,0,0,0,0,0,1,0,0,1,1,OK
app/UseCaseJSON.xml,0,0,0,0,0,12,1,0,13,13,OK
app/UseCaseNLP.xml,0,0,0,0,0,7,0,0,7,7,OK
app/UseCaseNS.xml,0,0,0,0,0,8,0,0,8,8,OK
app/UseCasePARTS.xml,0,0,0,0,0,0,1,0,1,1,OK
app/UseCaseR.xml,0,0,0,0,0,14,4,0,18,18,OK
app/UseCaseR31.xml,0,0,0,0,0,21,4,0,25,25,OK
app/UseCaseSEQ.xml,0,0,0,0,0,4,1,0,5,5,OK
app/UseCaseSGML.xml,0,0,0,0,0,10,1,0,11,11,OK
app/UseCaseSTRING.xml,0,0,0,0,0,2,2,0,4,4,OK
app/UseCaseTREE.xml,0,0,0,0,0,3,3,0,6,6,OK
app/UseCaseXMP.xml,0,0,0,0,0,10,2,0,12,12,OK
app/Walmsley.xml,5,16,18,0,4,172,2,5,222,222,OK
app/XMark.xml,0,0,0,0,0,5,16,0,21,21,OK
app/fo-spec-examples.xml,5,365,26,0,0,224,16,5,641,641,OK
